_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_zipcode,ltable_phone,ltable_cuisine,rtable_name,rtable_address,rtable_zipcode,rtable_phone,rtable_cuisine
1203694,8129,13432,frank's pizza and pasta,"3770 white plains rd, ,",10467,7186549947.0,pizza,franks pizza and pasta,3770 white plains rd,10467,7186549947,pizza/italian
1204260,8135,10473,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,gustoso juice lounge,751b e gun hill rd,10467,7186552890,"juice, smoothies, fruit salads"
1204282,8135,10597,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,18 east gunhill pizza,18 e gun hill rd,10467,7184057088,pizza
1204288,8135,21157,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,china one restaurant,334 e gun hill rd,10467,7187980109,chinese
1204293,8135,12796,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,el encuentro restaurant bar corp,352 e gun hill rd,10467,7187983755,"latin (cuban, dominican, puerto rican, south & central american)"
1204304,8135,16400,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,little michael's deli & salad bar,12 e gun hill rd,10467,7182317040,delicatessen
1204330,8135,11949,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,marconi's pizza,179 e gun hill rd,10467,7187984970,pizza/italian
1204337,8135,13295,new ming ling kitchen,"236 e gun hill rd, ,",10467,7185470778.0,chinese,ming liang kitchen,236 e gun hill rd,10467,7185470778,chinese
1205123,8143,3478,papa john's pizza,362 e 204th st,10467,7185477272.0,pizza,papa john's,362 e 204th st,10467,7185477272,pizza
1206024,8152,21676,panda house taco & chinese take out,"277 e 206th st, ,",10467,7186538888.0,chinese,mei panda house / top fresh tortillas,277 e 206th st,10467,7186538888,chinese
1206068,8153,10473,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,gustoso juice lounge,751b e gun hill rd,10467,7186552890,"juice, smoothies, fruit salads"
1206090,8153,10597,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,18 east gunhill pizza,18 e gun hill rd,10467,7184057088,pizza
1206096,8153,21157,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,china one restaurant,334 e gun hill rd,10467,7187980109,chinese
1206101,8153,12796,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,el encuentro restaurant bar corp,352 e gun hill rd,10467,7187983755,"latin (cuban, dominican, puerto rican, south & central american)"
1206112,8153,16400,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,little michael's deli & salad bar,12 e gun hill rd,10467,7182317040,delicatessen
1206138,8153,11949,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,marconi's pizza,179 e gun hill rd,10467,7187984970,pizza/italian
1206145,8153,13295,pizza hut,765 e gun hill rd,10467,7185472716.0,pizza,ming liang kitchen,236 e gun hill rd,10467,7185470778,chinese
1206697,8163,11893,caridad restaurant,"135 w kingsbridge rd, ,",10468,7186017660.0,latin american spanish,caridad restaurant,135 w kingsbridge rd,10468,7186017660,"latin (cuban, dominican, puerto rican, south & central american)"
1207735,8184,13854,jerome pizza,"21 bedford park blvd e, ,",10468,7189333455.0,pizza,jerome's pizza & pasta,21 east bedford park boulevard e,10468,7189333455,pizza
1207812,8185,1709,mirador,"44 w kingsbridge rd, ,",10468,7184503844.0,spanish,mirador restaurant,44 w kingsbridge rd,10468,7184503844,"latin (cuban, dominican, puerto rican, south & central american)"
1208284,8195,22930,celia's restaurant bar & grill,"138 w fordham rd, ,",10468,7186180218.0,lounges dominican,celia's restaurant,138 w fordham rd,10468,7186180218,"latin (cuban, dominican, puerto rican, south & central american)"
1208462,8198,1709,casa perez,"44 w kingsbridge rd, ,",10468,7184503844.0,caribbean breakfast & brunch,mirador restaurant,44 w kingsbridge rd,10468,7184503844,"latin (cuban, dominican, puerto rican, south & central american)"
1208817,8204,16158,number 8 chinese restaurant,"176 w fordham rd, ,",10468,7187419998.0,chinese,new no.8 chinese restaurant,176 w fordham rd,10468,7187419998,chinese
1209283,8211,23441,number one restaurant,"64 w kingsbridge rd, ,",10468,7189338765.0,cantonese,new no. 1 china wok,64 w kingsbridge rd,10468,7189338765,chinese
1210150,8227,11440,king's pizza,"131 w kingsbridge rd, ,",10468,7185490050.0,pizza,kings pizza,131 w kingsbridge rd,10468,7185490050,pizza
1210371,8230,4089,joey pepperoni's pizza,"114 e fordham rd, ,",10468,7183672080.0,pizza,joey pepperoni's pizza,114 e fordham rd,10468,7183672080,pizza
1210516,8233,5693,lucky star,"145 w kingsbridge rd, ,",10468,7188847188.0,chinese,lucky star,145 w kingsbridge rd,10468,7188847188,chinese
1211030,8242,15331,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1211032,8242,13604,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1211035,8242,366,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1211036,8242,3246,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1211038,8242,1343,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1211045,8242,6722,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1211053,8242,12869,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1211057,8242,21868,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1211072,8242,6809,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,3473268646.0,caribbean,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1211095,8243,15331,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1211097,8243,13604,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1211100,8243,366,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1211101,8243,3246,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1211103,8243,1343,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1211110,8243,6722,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1211118,8243,12869,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1211122,8243,21868,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1211137,8243,6809,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,7188623939.0,italian latin american spanish,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1211290,8246,15331,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1211292,8246,13604,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1211295,8246,366,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1211296,8246,3246,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1211298,8246,1343,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1211305,8246,6722,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1211313,8246,12869,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1211317,8246,21868,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1211332,8246,6809,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,7186526500.0,pizza,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1211615,8252,15331,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1211617,8252,13604,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1211620,8252,366,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1211621,8252,3246,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1211623,8252,1343,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1211630,8252,6722,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1211638,8252,12869,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1211642,8252,21868,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1211657,8252,6809,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,7184051915.0,chinese,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1211745,8254,15331,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1211747,8254,13604,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1211750,8254,366,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1211751,8254,3246,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1211753,8254,1343,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1211760,8254,6722,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1211768,8254,12869,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1211772,8254,21868,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1211787,8254,6809,ultimate grill,"1345 e gun hill rd, ,",10469,3479473400.0,caribbean,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1212149,8260,8276,tgi fridays,"51780 east gun hill rd, ,",10469,7186717920.0,american (traditional),constant spring restaurant,1344 east gun hill rd,10469,6465714893,caribbean
1212395,8265,15331,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1212397,8265,13604,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1212400,8265,366,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1212401,8265,3246,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1212403,8265,1343,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1212410,8265,6722,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1212418,8265,12869,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1212422,8265,21868,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1212437,8265,6809,pelham bay diner,"1920 e gun hill rd, ,",10469,7183794130.0,diners american (new),876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1212460,8266,15331,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1212462,8266,13604,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1212465,8266,366,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1212466,8266,3246,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1212468,8266,1343,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1212475,8266,6722,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1212483,8266,12869,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1212487,8266,21868,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
1212502,8266,6809,country boyz restaurant,"1182 e gun hill rd, ,",10469,7182316560.0,caribbean fast food,876 bar lounge,1320 e gun hill rd,10469,6468415837,american
1212525,8267,15331,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,kennedy fried chicken,1359 e gun hill rd,10469,7185158990,american
1212527,8267,13604,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,jes distinctive catering,1438 e gun hill rd,10469,7189948175,caribbean
1212530,8267,366,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,ethics bar & lounge,1246 e gun hill rd,10469,7185473101,caribbean
1212531,8267,3246,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,central caribbean bakery,1322 e gun hill rd,10469,3472753533,bakery
1212533,8267,1343,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,your daley bread,1303 e gun hill rd,10469,3479134480,caribbean
1212540,8267,6722,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,olive's homespice cuisine,1062 e gun hill rd,10469,7189948735,caribbean
1212548,8267,12869,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,ultimate grill,1343 e gun hill rd,10469,3479473400,caribbean
1212552,8267,21868,d'angelos pizzeria,"902 e gun hill rd, ,",10469,7183256448.0,pizza,m and c foodz to go,1322a e gun hill rd,10469,7188012292,caribbean
