name,address,zipcode,cuisine
TAO,"42 E 58th St, ,",10022,Asian Fusion Chinese Sushi Bars
Empire Steak House,"151 E 50th St, ,",10022,Steakhouses Wine Bars Seafood
Paname Restaurant,"1068 2nd Ave, ,",10022,French
P.J. Clarke's,"915 Third Ave At 55th St, ,",10022,American (Traditional) Pubs Burgers
Umi Sushi,"303 E 56th St, ,",10022,Japanese Sushi Bars
Cafe SFA,"611 5th Ave, Fl 8,",10022,American (New) Cocktail Bars Venues & Event Spaces
Sofia Pizza Shoppe,"989 1st Ave,",10022,Pizza
Le Relais De Venise L'Entrecôte,"590 Lexington Ave, ,",10022,Steakhouses French Brasseries
Wok Chi,"918 3rd Ave,",10022,Chinese
La Grenouille,"3 E 52nd St, ,",10022,French Venues & Event Spaces
Dos Toros Taqueria,"636 Lexington Ave, ,",10022,Mexican
Gourmet 53,"875 3rd Ave, ,",10022,American (New)
Le Cirque,"151 E 58th St, ,",10022,French Vegetarian
Pathos Cafe,"932 1st Ave, ,",10022,Greek
BXL East,"210 E 51st St, ,",10022,Belgian Pubs
DeGrezia Ristorante,"231 E 50th St, ,",10022,Italian
Darbar Grill,"157 E 55th St, ,",10022,Indian Buffets Bars
Dig Inn,"150 E 52nd St, ,",10022,American (Traditional)
Serendipity 3,"225 E 60th St, ,",10022,Desserts American (New)
Dill & Parsley,"829 3rd Ave, ,",10022,Mediterranean Vegetarian Turkish
The Polo Bar,"Ralph Lauren, 1 E 55th St,",10022,American (Traditional) Bars
Canaletto,"208 E 60th St, ,",10022,Italian
Maloney & Porcelli,"37 E 50th St, ,",10022,American (Traditional) Steakhouses
Gyu-Kaku Japanese BBQ,"805 3rd Ave, 2nd Flr,",10022,Japanese Barbeque
Jubilee,"948 1st Ave, ,",10022,French
Blu On Park,"116 E 60th St, ,",10022,Steakhouses
Pescatore,"955 2nd Ave, ,",10022,Italian Seafood Wine Bars
Jukai,"237 E 53rd St, ,",10022,Japanese
Hakata Grill East,"231 E 53rd St, ,",10022,Japanese Sushi Bars
NY Jumbo Bagels,"1070 2nd Ave, ,",10022,Sandwiches Burgers American (Traditional)
Pizza By Certé,"132 E 56th St, ,",10022,Pizza Italian
McDonald's,"966 3rd Ave, ,",10022,Burgers
Sutton Inn,"347 E 54th St, ,",10022,American (New) Desserts
Bluestone Lane,"805 3rd Ave, ,",10022,Coffee & Tea Gluten-Free Breakfast & Brunch
Niall's,"218 E 52nd St, ,",10022,Pubs American (New)
Le Perigord,"405 E 52nd St, ,",10022,French Desserts Salad
Veuve Clicquot,"611 Fifth Ave, 5th Fl,",10022,American (Traditional) Champagne Bars
Obao,"222 E 53rd St, ,",10022,Thai Vietnamese
Four Cuts,"1076 1st Ave, ,",10022,Steakhouses
Mr Chow,"324 E 57th St,",10022,Chinese
Ground Central,"155 E 52nd St, ,",10022,Coffee & Tea Salad Sandwiches
The Core Club,"66 E 55th St, ,",10022,American (New)
IL Valentino Osteria,"1078 1st Ave,",10022,Pizza Italian
Schnipper's Quality Kitchen,"570 Lexington Ave, ,",10022,American (Traditional)
Morso,"420 E 59th St, ,",10022,Cafes Italian
Papillon Bistro & Bar,"22 E 54th St,",10022,French Bars Brasseries
Shochu & Tapas - Aya,"247 E 50th St, ,",10022,Japanese Tapas/Small Plates
Sip Sak,"928 2nd Ave, ,",10022,Middle Eastern Turkish
Kung Fu Little Steamed Buns Ramen,"146 E 55th St, ,",10022,Ramen Chinese
Jezebel Restaurant,"8 E 59th St, ,",10022,Southern
Sirio Ristorante,"151 E 58th St,",10022,Italian Wine Bars Lounges
Draught 55,"245 E 55th St, ,",10022,Bars
Radiance,"208 E 50th St, 2nd & 3rd Ave,",10022,Chinese Tea Rooms Venues & Event Spaces
Monkey Bar,"60 E 54th St, ,",10022,American (Traditional) Bars
Le Bilboquet,"20 E 60th St, ,",10022,French
Blue & Gold Deli,1075 1st Ave,10022,Sandwiches Coffee & Tea Bagels
The Little Beet,"320 Park Ave, ,",10022,Salad Vegan Gluten-Free
Suzu Sushi,"1075 1st Ave, ,",10022,Sushi Bars
Amata,"209 E 56th St, ,",10022,Italian
Sasabune Express,"322 E 59th St, ,",10022,Sushi Bars
The Fitz,"Fitzpatrick Manhattan, 687 Lexington Ave,",10022,American (New) Irish Pub Gastropubs
Hudson Malone,"218 E 53rd St 3rd Ave, ,",10022,American (Traditional)
Caviar Russe,"538 Madison Ave, Fl 2,",10022,American (New) Seafood
Piada,"601 Lexington Ave, ,",10022,Coffee & Tea Sandwiches Italian
Anassa Taverna,"200 E 60th St, ,",10022,Greek Seafood Mediterranean
Fresco By Scotto,"34 E 52nd St, ,",10022,Italian Steakhouses Pizza
Glaze Teriyaki,"638 Lexington Ave, ,",10022,Japanese Korean Gluten-Free
La Villetta,"398 E 52nd St, ,",10022,Italian
La Cava,"939 2nd Ave,",10022,Italian Tapas/Small Plates Wine Bars
American Cut Midtown,"109 E 56th St, ,",10022,Steakhouses
Privilege New York,"307 E 53rd St, ,",10022,American (New) American (Traditional)
Banco,"450 Park Ave Bsmt, ,",10022,Restaurants
The Smith,"155-199 E 52nd St, ,",10022,American (Traditional)
Yap Express Corporation,"155 E 52nd St, ,",10022,Chinese
Cowgirl Catering,"875 3rd Ave, ,",10022,Delis Caterers
Lips,"227 E 56th St, ,",10022,American (Traditional) Bars Cabaret
sweetgreen,66 E 55th St,10022,Salad Vegetarian
Shun Lee Palace,"155 E 55th St, ,",10022,Chinese
The National Bar and Dining Rooms,"557 Lexington Ave, ,",10022,American (New) Breakfast & Brunch Brasseries
Hot Dog Cart,"Madison Ave & E 55th St, ,",10022,Hot Dogs
The Garden Grill,"206 E 52nd St, ,",10022,American (New)
Forty Carrots,"1000 3rd Ave, ,",10022,Breakfast & Brunch Ice Cream & Frozen Yogurt
Peacock Alley,"Waldorf Astoria, 301 Park Ave,",10022,Breakfast & Brunch American (New) Lounges
Palace Restaurant,"122 E 57th St, ,",10022,American (Traditional) Diners
The Halal Guys,"Park Ave & 55th St, ,",10022,Halal Middle Eastern
Pho Saigon,"987 1st Ave, ,",10022,Vietnamese
Red Olive,"660 Lexington Ave, ,",10022,Salad Sandwiches
Bob's Steak & Chop House,21 E 52nd St,10022,Seafood Steakhouses Salad
Rosa Mexicano,"1063 1st Ave, ,",10022,Mexican
Rotisserie Georgette,"14 E 60th St,",10022,French
C'est Bon Cafe,"120 E 57th St, ,",10022,Sandwiches Juice Bars & Smoothies Breakfast & Brunch
Peking Duck House,"236 E 53rd St,",10022,Chinese
Avra Madison,"14 E 60th St,",10022,Greek Seafood Mediterranean
Le Veau D'or,"129 E 60th St, ,",10022,French
McDonald's,"824 3rd Ave, ,",10022,Burgers Fast Food
Hinata Ramen,"159 E 55th St, ,",10022,Ramen
David Burke at Bloomingdale's,"1000 3rd Ave, ,",10022,American (New) Burgers
Sweetcatch Poke,"642 Lexington Ave,",10022,Poke Hawaiian Seafood
Mimi's Italian Restaurant & Piano Bar,"984 2nd Ave, ,",10022,American (Traditional) Bars Italian
A+ Thai Place,"1007 2nd Ave, ,",10022,Thai
Sushi-Ann Restaurant,"38 E 51st St, ,",10022,Japanese Sushi Bars
Mee Noodle,"930 2nd Ave, ,",10022,Noodles Cantonese
King of Falafel & Shawarma - Cart,"53rd & Park Ave, ,",10022,Falafel Food Stands
Redemption NYC,"1003 2nd Ave,",10022,Sports Bars Breakfast & Brunch
Tina's Cuban Cuisine,"940 3rd Ave,",10022,Cuban
Mysttik Masaala,"399 Park Ave 54 St, ,",10022,Food Trucks Indian
Indian Fast Food Cart,"Park Ave & 53rd St, ,",10022,Indian Food Stands
Lavo,39 E 58th St,10022,Italian Dance Clubs Steakhouses
Asian Eatery,"207 E 59th St, ,",10022,Japanese Chinese
Caffe Taci,"22 E 54th St, ,",10022,Italian Opera & Ballet
Turtle Bay,"987 2nd Ave, ,",10022,Sports Bars American (Traditional)
Spice Symphony,"150 E 50th St,",10022,Chinese Indian Bars
Crimson & Rye,"198 E 54th St, ,",10022,Cocktail Bars American (New)
Bella Roma,"401 E 57th St, ,",10022,Pizza
Asian Bowl,"155 E 52nd St, ,",10022,Chinese
Hide-Chan Ramen,"248 E 52nd St,",10022,Ramen
Irving Farm Coffee Roasters,"135 E 50th St, ,",10022,Coffee & Tea Breakfast & Brunch Sandwiches
Jameson's Bar and Kitchen,"975 2nd Ave, ,",10022,Irish Gastropubs Irish Pub
Sidecar,"205 E 55th St,",10022,American (Traditional)
Harmonie Club,"4 E 60th St, ,",10022,Restaurants
212 Steakhouse,"316 E 53rd St, ,",10022,Steakhouses Wine Bars Seafood
Pig 'N' Whistle,"922 3rd Ave,",10022,Pubs Irish Breakfast & Brunch
National Restaurant,"557 Lexington Av, ,",10022,American (New)
Armani Ristorante,"Giorgio Armani, 717 5th Ave,",10022,Italian
Inside Park at St Bart's,"325 Park Ave, ,",10022,American (New) Bars
Neary's,"358 E 57th St, ,",10022,American (New) Pubs Seafood
The Kati Roll Company,"229 E 53rd St, ,",10022,Indian Halal
Yorkafe,"322 E 59th St,",10022,Cafes Coffee & Tea
Club Bonafide,"212 E 52nd St, ,",10022,Jazz & Blues Musicians Cocktail Bars
Casa Lever,"390 Park Ave, ,",10022,Italian Breakfast & Brunch Lounges
Little Thai Kitchen,"231 E 53rd St, ,",10022,Thai
Upstairs At the Kimberly,"145 E 50th St, 31st Fl,",10022,Lounges Dance Clubs Breakfast & Brunch
Land of Plenty,"204E 58th St, ,",10022,Chinese
BLT Steak,"106 E 57th St,",10022,Steakhouses
Adyar Ananda Bhavan,"1071 1st Ave, ,",10022,Indian Vegetarian Southern
Amma,"246 E 51st St., ,",10022,Indian
Johnny Rockets,"930 3rd Ave, 56th & 3rd,",10022,American (Traditional) Burgers Sandwiches
Pa Pa Thai Cuisine,"1069 1st Ave,",10022,Thai
The Atrium Shops & Cafes,"153 E 53rd St, ,",10022,Shopping Centers Cafes
Ninth Street Espresso,"109 E 56th St,",10022,Cafes Coffee & Tea
Haku,"1047 2nd Ave,",10022,Japanese Sushi Bars
Socarrat Paella Bar - Midtown East,"953 2nd Ave, ,",10022,Spanish Tapas/Small Plates Tapas Bars
Fuji Sushi & Teriyaki,"146 E 55th St Frnt, ,",10022,Restaurants
Treehaus,"830 3rd Ave, ,",10022,Coffee & Tea Cafes
Avenue Diner,"1074 2nd Ave,",10022,Diners
Four Seasons Hotel,"57 E 57th St, ,",10022,Hotels
Avenue Diner,"1074 2nd Ave,",10022,Diners
Toasties,"23 E 51st St, ,",10022,Delis Breakfast & Brunch Sandwiches
Courtyard New York Manhattan/Midtown East,"866 Third Ave, ,",10022,Hotels
Knish Nosh,"300 E 59th St, ,",10022,Kosher
Lucky Cat,"232 E 53rd St, ,",10022,Lounges Ramen
BarKogi,"957 2nd Ave,",10022,Chicken Wings Korean Japanese
Pig 'n' Whistle,"951 2nd Ave, ,",10022,Irish Pub
The Benjamin,"125 E 50th St, ,",10022,Hotels
San Pietro Restaurant,"18 E 54th St, ,",10022,Italian
Bangkok Grand Palace,"882 1st Ave, ,",10022,Thai
Anka Grill,"642 Lexington Ave, ,",10022,Turkish Mediterranean Middle Eastern
Morning Star Cafe,"949 2nd Ave, ,",10022,Diners
Prince Pizza,"642 Lexington Ave, ,",10022,Pizza
Just Salad,"663 Lexington Ave,",10022,Salad Juice Bars & Smoothies Soup
Primavera Pizza & Pasta,"1005 2nd Ave, ,",10022,Pizza
Obicà Mozzarella Bar Pizza e Cucina,"590 Madison Ave, ,",10022,Italian Bars Sandwiches
Astor Court,"2 E 55th St, ,",10022,Tea Rooms Desserts Breakfast & Brunch
Cafe Daniello's,"1072 2nd Ave, ,",10022,Pizza
Spice Symphony,"150 E 50th St,",10022,Chinese Indian Bars
La Mangeoire,"1008 2nd Ave, ,",10022,French
Omni Berkshire Hotel,"21 E 52nd St, ,",10022,Hotels
The POD 51 Hotel,"230 E 51st St, ,",10022,Hotels Hostels
Comme Ci Comme Ça,", ,",10022,Moroccan Food Trucks
Central Park,"14 E 60th St, , Central Park Conservancy",10022,Parks
Parnell's Pub & Restaurant,"350 E 53rd St,",10022,Pubs Desserts American (Traditional)
Ella Kitchen & Bar,"249 Columbus Ave,",10023,Tapas/Small Plates American (New) Mediterranean
Le Pif,"2058 Broadway Ave,",10023,French Wine Bars Breakfast & Brunch
Zurutto Ramen & Gyoza Bar,"142 W 72nd St, ,",10023,Ramen Bars
Polpette 71,"71 West 71st St,",10023,Italian
Boulud Sud,"20 West 64th Street, ,",10023,Mediterranean
Piccolo Cafe,"313 Amsterdam Ave, ,",10023,Italian Cafes Wine Bars
The Smith,"1900 Broadway, ,",10023,American (Traditional) Breakfast & Brunch Brasseries
Sushi Yasaka,"251 W 72nd St, ,",10023,Japanese Sushi Bars Noodles
Nougatine at Jean-Georges,"1 Central Park W, ,",10023,French Breakfast & Brunch
Riposo 72,"50 W 72nd St, ,",10023,Wine Bars Pizza Italian
Atlantic Grill,"49 W 64th St, ,",10023,American (New) Seafood Sushi Bars
Shalel Lounge,"65 W 70th St, ,",10023,Lounges Moroccan
Jean-Georges,"1 Central Park W, ,",10023,French
Cafe Luxembourg,"200 W 70th St, ,",10023,American (New) French Bars
Lincoln Square Steak,"208 W 70th St,",10023,Steakhouses
Cesca,"Amsterdam Ave, 164 W 75th St,",10023,Italian American (New) Steakhouses
Parm,"235 Columbus Ave, ,",10023,Italian Sandwiches
Raku - It's Japanese II,"57 W 76th St, ,",10023,Japanese Sushi Bars
Lincoln Ristorante,"Lincoln Ctr, 142 W 65th St,",10023,Italian
The Leopard at des Artistes,"1 W 67th St, ,",10023,Italian
Guyer's,"286 Columbus Ave,",10023,Wine Bars Tapas/Small Plates
Zucker's Bagels & Smoked Fish,"273 Columbus Ave,",10023,Sandwiches Coffee & Tea Bagels
Pomodoro Rosso,"229 Columbus Ave, ,",10023,Italian
PJ Clarke's,"Lincoln Square, 44 W 63rd St,",10023,Pubs Burgers
Gabriel's Bar & Restaurant,"11 W 60th St, ,",10023,Italian Bars
Hummus Place,"305 Amsterdam Ave, ,",10023,Vegetarian Middle Eastern Mediterranean
Cafe Fiorello,"1900 Broadway, ,",10023,Italian Pizza American (Traditional)
Barcibo Enoteca,"2020 Broadway, ,",10023,Wine Bars
Rosa Mexicano,"61 Columbus Ave, ,",10023,Mexican
Salumeria Rosi Parmacotto,"283 Amsterdam Ave, ,",10023,Italian Meat Shops
Freddie & Pepper's,"303 Amsterdam Ave, ,",10023,Pizza
Playa Betty's,"320 Amsterdam Ave, ,",10023,Mexican American (Traditional) Bars
Tavern on the Green,"67 Central Park W, ,",10023,Steakhouses American (New) Desserts
Citarella Gourmet Market,"2135 Broadway, ,",10023,Seafood Markets Cheese Shops Delis
Gray's Papaya,"2090 Broadway,",10023,Hot Dogs Juice Bars & Smoothies
BONMi,"150 W 62nd St,",10023,Vietnamese Sandwiches
Asiate,"80 Columbus Cir, Fl 35,",10023,American (New)
Il Violino,"180 Columbus Ave, ,",10023,Italian
sweetgreen,"311 Amsterdam Ave, ,",10023,Salad Vegetarian
Pasha Restaurant,"70 W 71st St, ,",10023,Turkish Middle Eastern Mediterranean
The Ribbon,"20 W 72nd St, ,",10023,American (New)
Bar Boulud,"1900 Broadway, ,",10023,French Wine Bars
The Casbah - Halal Cart,"Corner of 66th St & Columbus Ave, ,",10023,Halal Street Vendors
Nanoosh,"2012 Broadway, ,",10023,Middle Eastern Mediterranean
Indie Food And Wine,"144 W 65th St, ,",10023,American (Traditional)
Wafels & Dinges,"Broadway & 66th St, , Goesting Cart",10023,Food Stands Waffles Belgian
Ed's Chowder House,"44 W 63rd St, ,",10023,Seafood
Joanne Trattoria,"70 W 68th St, ,",10023,Italian Comfort Food
El Mitote,"208 Columbus Ave, ,",10023,Mexican Salad
Mandarin Oriental Lobby Lounge,"80 Columbus Cir at 60th St,",10023,American (New) Lounges
Olympic Flame Diner,"200 W 60th St, ,",10023,Diners
Pier i Cafe,"500 W 70th St, ,",10023,American (Traditional) Coffee & Tea
Bin 71,"237 Columbus Ave,",10023,Wine Bars American (Traditional)
AG Kitchen,"269 Columbus Ave, ,",10023,Latin American American (New) Cuban
Pappardella,"316 Columbus Ave, Ste 1,",10023,Italian Gluten-Free Wine Bars
American Table Cafe & Bar,"1941 Broadway, ,",10023,American (New)
Little Italy Pizza,"2047 Broadway, ,",10023,Pizza
Cafe Tallulah,"240 Columbus Ave, ,",10023,French Bars American (New)
Santa Fe,"73 W 71st St, ,",10023,Mexican Latin American
Wok City,"153 Amsterdam Ave, ,",10023,Chinese
Tenzan,"285 Columbus Ave, ,",10023,Sushi Bars Japanese
Patsy's Pizzeria,"61 W 74th St, ,",10023,Pizza Italian
Shun Lee West,"43 W 65th St, ,",10023,Chinese
Pier 72,"270 W 72nd St, ,",10023,Diners Breakfast & Brunch Burgers
Viand Café,"2130 Broadway, Ste 1,",10023,Diners Greek
Vive La Crepe,"189 Columbus Ave, ,",10023,Creperies French Desserts
Sido Falafel & More,"267 Columbus Ave, ,",10023,Falafel
Andanada,"141 W 69 St,",10023,Spanish Tapas/Small Plates Music Venues
Cafe Bee,"239 W 72nd St, ,",10023,Cafes
La Dinastia,"145 W 72nd St, ,",10023,Asian Fusion Chinese Latin American
La Boite en Bois,"75 W 68th St, ,",10023,French
Legend 72,"127 W 72nd St, ,",10023,Chinese
Vanguard Wine Bar,"189 Amsterdam Ave, ,",10023,Wine Bars
Seven's Turkish Grill,"158 W 72nd St, ,",10023,Greek Turkish
Le Pain Quotidien - Lincoln Plaza,"60 W 65th St,",10023,Coffee & Tea Breakfast & Brunch Belgian
Amber,"103 W 70th St, ,",10023,Japanese Sushi Bars Asian Fusion
236 Columbus Farm,"236 Columbus Ave, ,",10023,Delis
Box Kite Coffee,"128 W 72nd St, ,",10023,Coffee & Tea Breakfast & Brunch Bars
Empire Szechuan,"193 Columbus Ave, ,",10023,Chinese Japanese
Park Cafe - Time Warner Center,"10 Columbus Cir, 10th Fl,",10023,Venues & Event Spaces American (New)
'Wichcraft - Lincoln Center,"61 W 62nd St,",10023,Sandwiches Salad American (New)
Simit + Smith,"124 W 72nd St, ,",10023,Coffee & Tea Cafes Turkish
Big Nick's Burger & Pizza Joint Too,"70 W 71st St, ,",10023,Pizza Burgers Hot Dogs
Le Pain Quotidien - Central Park,"2 W 69th St, ,",10023,Belgian Coffee & Tea Breakfast & Brunch
Sapphire Indian Cuisine,"1845 Broadway, ,",10023,Indian
Gina La Fornarina - West Side,"279 Amsterdam Ave, ,",10023,Italian
Boule & Cherie,"170 Amsterdam Ave, ,",10023,Coffee & Tea Cafes Breakfast & Brunch
La Traviata Pizzeria,"101 W 68th St, ,",10023,Pizza
Gigi Cafe,"2067 Broadway, ,",10023,Sandwiches Bakeries Salad
Noi Due,"143 W 69th St, ,",10023,Kosher Italian Vegetarian
Mandarin Oriental - New York,"80 Columbus Cir 60th St, ,",10023,Hotels
Fischer Brothers & Leslie Kosher Meat & Poultry,"230 W 72nd St, ,",10023,Meat Shops Kosher
Lincoln Center,"10 Lincoln Center Plaza, ,",10023,Performing Arts Music Venues
Trump International Hotel & Tower New York,"One Central Park W, ,",10023,Hotels
Pick A Bagel,"39 W End Ave, ,",10023,Bagels Sandwiches
The Ball Fields Cafe,"Herkscher Ballfields, ,",10023,Cafes
Bistro Cassis Restaurant,"225 Columbus Ave, ,",10023,French
Tacos Y Quesadillas Mexico,"2030 Broadway Ave, ,",10023,Street Vendors Mexican
Arte Cafe,"106 W 73rd St, ,",10023,Italian
Simit + Smith,"124 W 72nd St, ,",10023,Bakeries Coffee & Tea Breakfast & Brunch
Fairway Cafe,"2127 Broadway 2nd Fl, ,",10023,American (New)
Fine & Schapiro,"138 W 72nd St, ,",10023,Delis Kosher Caterers
City Cooking West End,"10 West End Ave, ,",10023,Cooking Classes Cooking Schools
Saffron,"320 Columbus Ave, ,",10023,Indian
Grand Sichuan 74,"307 Amsterdam Ave, ,",10023,Szechuan
The Juilliard & SAB Cafe,"70 Lincoln Center Plz, 9th Fl,",10023,Diners Breakfast & Brunch
Francesco's Pizzeria,"186 Columbus Ave, ,",10023,Pizza Italian
Old John's Luncheonette,"148 W 67th St,",10023,American (New) American (Traditional) Diners
Potsticker Cart,", ,",10023,Chinese Street Vendors
Dan Tempura House,"2018 Broadway, ,",10023,Japanese
Luce Restaurant & Enoteca,"2014 Broadway, ,",10023,Italian American (New)
Time Warner Center,"10 Columbus Cir, ,",10023,Shopping Centers
Aroma Espresso Bar,"161 W 72nd St, ,",10023,Coffee & Tea Vegan Breakfast & Brunch
The Dakota Bar,"53 W 72nd St, ,",10023,Lounges Cocktail Bars
The Muffins Cafe,"222 Columbus Ave, ,",10023,Cafes
Levain Bakery,"167 W 74th St, ,",10023,Bakeries
Utopia,"267 Amsterdam Ave, ,",10023,Breakfast & Brunch Diners
Hotel Beacon,"2130 Broadway, ,",10023,Hotels
Dive 75,"101 W 75th St, ,",10023,Dive Bars Sports Bars
Ashford & Simpson's Sugar Bar,"254 W 72nd St, ,",10023,Soul Food Jazz & Blues Local Flavor
The Empire Hotel,"44 W 63rd St, ,",10023,Hotels
Alan's Marketplace,"27 Columbus Ave, ,",10023,Convenience Stores Delis
Fairway Market,"2127 Broadway, ,",10023,Grocery Health Markets
Lenwich,"302 Columbus Ave, ,",10023,Salad Breakfast & Brunch Sandwiches
Lincoln Square Winters Eve,"1841 Broadway, Ste 1112,",10023,Festivals
Cafe 71,"2061 Broadway, ,",10023,Salad Pizza Sandwiches
My Most Favorite Food,"247 W 72nd St, ,",10023,Bakeries Desserts Kosher
Greek's Collegiate Food Shop,"139 Amsterdam Avenue, ,",10023,Greek
Urbani Truffles,"10 W End Ave, ,",10023,Specialty Food
Le Pain Quotidien,"50 W 72nd St, ,",10023,Coffee & Tea Breakfast & Brunch Belgian
Malachy's Donegal Inn,"103 W 72nd St, Ste 5,",10023,American (Traditional) Irish Pub
Margot Patisserie,"2109 Broadway W74th St,",10023,Bakeries Cafes French
Alice's Tea Cup,"102 W 73rd St, ,",10023,Desserts Tea Rooms
Pam Christenson Massage,"159 W 71st St, ,",10023,Massage Therapy
Karen Lee's Cooking Classes,"142 W End Ave, ,",10023,Cooking Classes
Maison Pickle,"2313 Broadway,",10024,American (Traditional) Pubs
Jacob's Pickles,"509 Amsterdam Ave, ,",10024,Comfort Food Southern American (Traditional)
The Milling Room,"446 Columbus Ave, ,",10024,American (New) Bars Desserts
Calle Ocho,"45 W 81st St, ,",10024,Cuban Latin American
The Mermaid Inn,"570 Amsterdam Ave, ,",10024,Seafood Breakfast & Brunch
Kefi,"505 Columbus Ave, ,",10024,Greek Mediterranean Tapas/Small Plates
Bustan,"487 Amsterdam Ave, ,",10024,Mediterranean
Mido,"612 Amsterdam Ave, Bet. West 89 St and West 90 St,",10024,Japanese Sushi Bars
Amused,"142 W 83rd St, ,",10024,American (New) Tapas/Small Plates Sandwiches
Flor De Mayo,"484 Amsterdam Ave, ,",10024,Chinese Peruvian Spanish
Motorino,"510 Columbus Ave,",10024,Pizza
Jin Ramen,"462 Amsterdam Ave, ,",10024,Ramen Cocktail Bars
Land,"450 Amsterdam Ave,",10024,Thai
White Gold Butchers,"375 Amsterdam Ave,",10024,Butcher Breakfast & Brunch
Tessa,"349 Amsterdam Ave, ,",10024,Mediterranean French Italian
