name,address,zipcode,cuisine
hilltop restaurant,"1306 castle hill ave, ,",10462,restaurants
fresh taco twin dragon restaurant,"1556a white plains rd, ,",10462,mexican
mcdonald's,"2170 white plains rd, ,",10462,fast food burgers
subway,1310 castle hill ave,10462,fast food sandwiches
joy garden chinese restaurant,"687 morris park ave, ,",10462,chinese
szechuan kitchen,"2161 white plains rd, ,",10462,chinese
crown fried chicken,"1459 unionport road, ,",10462,fast food
castle gourmet deli,"2170 westchester ave,",10462,delis sandwiches
papa john's pizza,2241 westchester ave,10462,pizza
kennedy chicken & sandwichs,707 lydig ave,10462,chicken wings
golden jaragua restaurant,"2166 westchester avenue, ,",10462,restaurants
dynasty chinese restaurant,"1470 e ave, ,",10462,chinese
c & h restaurant,"2141 white plains road, ,",10462,diners
subway,"968 morris park ave, ,",10462,sandwiches fast food
j s r deli,994 morris park ave,10462,delis sandwiches
china king i restaurant,"1254 castle hill ave, ,",10462,chinese
empire wok,"1230 castle hill ave, ,",10462,chinese
checkers,"2210 & 2212 westchester ave, ,",10462,fast food
happy garden chinese restaurant,"706 morris park ave, ,",10462,chinese
taco bell,"2148 white plains road, ,",10462,fast food mexican tex-mex
pizza hut,"2019 westchester avenue, ,",10462,pizza italian chicken wings
domino's pizza,"2025-2027 westchester ave, ,",10462,pizza chicken wings sandwiches
conti's pastry shoppe,"786 morris park ave, ,",10462,bakeries
leche y miel restaurant,"5761 broadway,",10463,american (new) latin american dominican
salvatores of soho,"3738 riverdale ave,",10463,pizza italian
bronx alehouse,"216 w 238th st, ,",10463,pubs beer bar chicken wings
moon star grill,"3519-25 johnson ave, ,",10463,asian fusion vietnamese
novelty nachos,"318 w 231st st,",10463,american (new) burgers pizza
aoyu sushi,"3532 a johnson ave, ,",10463,japanese sushi bars salad
yo-burger,"3726 riverdale ave, ,",10463,burgers vegetarian
blackstone bar & grill,"3713 riverdale ave, ,",10463,american (new) sports bars
tin marin,"3708 riverdale ave, ,",10463,tapas/small plates
bella notte pizzeria,"3552 johnson ave, ,",10463,pizza italian
estrellita poblana v,"240 w 231st st, ,",10463,mexican
greek express,"3733 riverdale ave, ,",10463,greek
picante picante,"156 w 231st st, ,",10463,mexican
moss cafe,"3260 johnson ave, ,",10463,cafes kosher american (new)
bacco,"3524 johnson ave,",10463,italian
tilila casa publica & cocina,"3648 bailey ave, ,",10463,dominican salad sandwiches
an beal bocht cafe,"445 w 238th st, ,",10463,irish pubs
smashburger,193 w 237th st,10463,burgers
liebman's kosher delicatessen,"552 w 235th st, ,",10463,delis
cumin indian restaurant,"3549 johnson ave,",10463,indian pakistani
louie's dale diner,"189 w 231st st, ,",10463,diners breakfast & brunch burgers
el economico restaurant,"5589 broadway, ,",10463,latin american
sam's pizza,"232 w 231st st, ,",10463,pizza
el malecon restaurant,"5592 broadway, ,",10463,latin american caribbean
tibbett diner,"3033 tibbett ave, ,",10463,diners
metate,"3515 johnson ave, ,",10463,mexican
s&s cheesecake,"222 w 238th st,",10463,desserts bakeries kosher
loeser's kosher delicatessen and caterers,"214 w 231st st, ,",10463,delis kosher
100%,"130 w 238th st, ,",10463,cafes juice bars & smoothies latin american
riverdale city grill,"3541 riverdale ave,",10463,sports bars american (traditional)
parrilla latina,"5523 broadway,",10463,latin american steakhouses
khalle bar & grill,"3648 bailey ave,",10463,spanish
mi lindo san miguelito,257 w 231st st,10463,mexican
land & sea restaurant,"5535 broadway, ,",10463,diners american (new) seafood
serendipity,"states ave, ,",10463,coffee & tea sandwiches delis
coral restaurant,"3652 bailey ave, ,",10463,dominican
kai fan asian cuisine,"3717 riverdale ave,",10463,kosher japanese chinese
kappock cafe & wine bar,"17a knolls crescent,",10463,italian wine bars cafes
madden's uptown bar and grill,"5757 broadway, ,",10463,bars american (traditional)
mei chung mei restaurant,"157 w 231st st, ,",10463,chinese
q'kachapa,"5625 broadway, ,",10463,spanish dominican venezuelan
silhouette restaurant & lounge,"5668 broadway, ,",10463,american (new) lounges breakfast & brunch
riverdale diner,"3657 kingsbridge ave, ,",10463,diners american (traditional)
arturo's pizzeria,"5189 broadway, ste a,",10463,pizza
empire 19,"19a knolls crescent, ,",10463,japanese chinese
siam square,"564 kappock st, ,",10463,thai
hunan balcony,"3511 johnson ave, ,",10463,chinese
acapella gourmet pizza & restaurant,"124 w 238 st, ,",10463,pizza dominican
kings palace chicken,"5605 broadway, ,",10463,chicken wings
buffalo wild wings,"193 w 237th street, ,",10463,sports bars american (traditional) chicken wings
el gallito,"219 w 230th st,",10463,mexican delis pizza
hola espana,"5586 broadway, ,",10463,spanish
palace of japan,"3505 johnson ave, ,",10463,japanese bars sushi bars
tiny's diner,"3603 riverdale ave, ,",10463,diners
the little kitchen,"303 w 230th st, ,",10463,food stands
goodfellas pizza pasta,"3661 waldo ave, ,",10463,pizza
ihop,"5645 bdwy,",10463,american (traditional) breakfast & brunch
boston market,"5520 broadway,",10463,comfort food american (traditional)
bunny deli ii,"228 w 231st st, ,",10463,delis
chipotle mexican grill,"193 w 237th st, ,",10463,fast food mexican
dugi's pizza,"206 w, 236 st",10463,pizza fast food
bus stop coffee shop,"211 w 231st street, ,",10463,diners
applebee's,"76 w 225th st, ,",10463,american (traditional) sports bars burgers
new riverdale deli,"452 w 238th st, ,",10463,delis bagels sandwiches
sorrentos,"3891 sedgwick ave, ,",10463,pizza
cafeccino bakery,269 w 231st st,10463,cafes bagels pizza
panda restaurant,"5625 broadway, ,",10463,chinese american (new)
ya mei chinese restaurant,"3890 sedgwick ave, ,",10463,chinese asian fusion
mon amour coffee & wine,"234 w 238th st,",10463,coffee & tea wine bars beer bar
blue bay restaurant,"3533 johnson ave, ,",10463,diners american (traditional)
pizza chef,"564 w 235th st, ,",10463,pizza
kennedy chicken & pizza,"5225 broadway, ,",10463,chicken wings pizza
cold cut city gourmet,"228 w 231st st, ,",10463,delis
john's fried chicken,"5225-b broadway,",10463,latin american chicken shop
china wang,"109 w 225th st, ,",10463,chinese
grill 26,"2600 netherland ave, ,",10463,american (traditional)
dewaly deli & grocery,"3656 bailey ave, ,",10463,delis sandwiches
new kam sheng,"454 w 238th st, ,",10463,chinese
famous pizza express,570 kappock st,10463,pizza
gold mine cafe,"5578 broadway, ,",10463,cafes bagels
fusion juice bar & grill,"436 w 238th st, ,",10463,mexican juice bars & smoothies
kfc,"5625 broadway, ,",10463,fast food chicken wings
subway,"560 w 235th st, ,",10463,sandwiches fast food
fresco tortillas ii,"561 w 235th st, ,",10463,mexican
corner cafe & bakery,"3718 riverdale ave, ,",10463,vegetarian bakeries kosher
yokohama japanese restaurant,"438 w 238th st, ,",10463,japanese food delivery services sushi bars
famous pizza express,"570 kappock street, ,",10463,pizza
jasper's gourmet deli,"434 w 238th st, ,",10463,delis
papa johns pizza,"161 w 231st,",10463,pizza
popeyes chicken,"205 w 231st st, ,",10463,southern fast food
papa john's pizza,"161 w 231st st, ,",10463,pizza
deli,"5219 broadway, ,",10463,delis
broadway pizza & pasta,"192 w 231st st, ,",10463,pizza pasta shops
new luen hing,"3010 bailey ave, ,",10463,chinese
mcdonald's,"5765 broadway, ,",10463,burgers fast food
laura's pizza,"3073 bailey ave,",10463,pizza
golden city chinese takeout,"238 w 231st st, ,",10463,chinese
subway,"5209 broadway, ,",10463,sandwiches fast food
tcr cafe,"2600 netherland ave, ,",10463,cafes
applebees riverdale,"76 w 225th st, ,",10463,burgers sports bars american (traditional)
china wang restaurant,221 w 230th st,10463,chinese japanese thai
new adventure mini market,"161 west 231st st, ,",10463,spanish
pioneer chinese restaurant,223 w 231st st,10463,chinese
golden gate restaurant,"300 w 231st st, ,",10463,chinese
subway,"5549 broadway, ,",10463,fast food sandwiches
supreme pizza,"318 w 231st st, ,",10463,pizza
second helping glatt kosher food,"3532 johnson ave, ,",10463,delis
studio d interiors,"3333 henry hudson pkwy,",10463,interior design
new yung hong chinese restaurant,"2800 bailey avenue, ,",10463,chinese
mcdonald's,"5765 broadway, ,",10463,fast food burgers
riverdale gourmet deli,"3543 riverdale avenue, ,",10463,delis
fenwicks bar & grill,"432 w 238th st, ,",10463,bars american (traditional)
mcdonald's,"5201 broadway, ,",10463,burgers fast food
menchie's frozen yogurt,"3555 johnson ave, ,",10463,ice cream & frozen yogurt
little caesars,"5625 broadway, ,",10463,pizza
domino's pizza,"3611 kingsbridge ave, ,",10463,pizza chicken wings sandwiches
sedgwick deli,"3890 sedgwick avenue, ,",10463,desserts delis international grocery
foodtown,"5555 broadway, ,",10463,grocery
bailey seafood market,"146 w 231st st, ,",10463,seafood markets
tcr the club of riverdale,"2600 netherland ave, ,",10463,gyms day spas swimming pools
new sea win seafood,"216 w 231st st, ,",10463,seafood markets wholesale stores
starbucks,"50 w 225th st, ,",10463,coffee & tea
ben's meat-o-mat market,"19 knolls crescent, ,",10463,grocery
pie country,",",10463,desserts bakeries
van cortlandt park,"80 van cortlandt park s, ,",10463,parks
planet fitness - bronx - 225th st.,"82 w 225th st, ,",10463,gyms trainers
joan's cleaners,"263 w 231st st, ,",10463,dry cleaning & laundry
trebach realty,"3801 greystone ave, ,",10463,real estate services
urgent care dental,"3509 johnson avenue,",10463,general dentistry
target,"40 w 225th st,",10463,department stores
archie's tap & table,"536 city island ave, ,",10464,american (new) gastropubs burgers
the original crab shanty restaurant,"361 city island ave, ,",10464,seafood italian american (traditional)
city island lobster house,"691 bridge st, ,",10464,seafood
johnny's reef restaurant,"2 city island ave, ,",10464,seafood
bistro sk,"273 city island ave, ,",10464,french
sammy's fish box restaurant,"41 city island ave, ,",10464,seafood
the snug,"302 city island ave, ,",10464,pubs american (traditional)
tony's pier restaurant,"1 city island ave, ,",10464,seafood
artie's steak & seafood,"394 city island ave, ,",10464,seafood steakhouses italian
city island yacht club,"63 pilot st, ,",10464,south african
the black whale,"279 city island ave, ,",10464,american (new) diners breakfast & brunch
portofino restaurant,"555 city island ave, ,",10464,italian seafood
seafood city,"459 city island ave, ,",10464,seafood
sammy's shrimp box restaurant,"64 city island ave, ,",10464,seafood salad steakhouses
sea shore restaurant & marina,"591 city island ave, ,",10464,seafood
lobster box restaurant,"34 city island ave, ,",10464,seafood
don coqui on the water,"565 city island ave, ,",10464,latin american caribbean venues & event spaces
jp's restaurant,"703 minnieford ave,",10464,seafood steakhouses
ohana,"500 city island ave, ,",10464,japanese wine bars
j p's restaurant,"703 minnieford ave, ,",10464,seafood
city island,"634 city island ave, ,",10464,seafood
scavello's city island,101 city island ave,10464,grocery caterers delis
city island diner,"304 city island ave, ,",10464,diners sandwiches
rays cafe & restaurant,"205 city island ave, ,",10464,cafes
paddys on the island,"288 city island ave,",10464,pubs american (traditional)
papa john's deli,"325 city island ave, ,",10464,delis
morris yacht & beach club,"25 city island ave, ,",10464,boating venues & event spaces
filomena's pizza & pasta,"286 city island avenue, ,",10464,pizza
city island chinese restaurant,"84 city island avenue, ,",10464,chinese
lighthouse restaurant,"565 city island ave, ,",10464,american (new)
the harbor restaurant,"565 city island avenue, ,",10464,caterers
island cafe,"205 city island ave, ,",10464,cafes
to go express,"415 city island avenue, ,",10464,restaurants
amadiz cigar,470 city island ave,10464,tobacco shops
harlem yacht club,"417 hunter ave, ,",10464,boating
turtle cove golf center,"1 city island rd, ,",10464,golf mini golf batting cages
orchard beach,", ,",10464,beaches
travesias,"3834 e tremont ave,",10465,latin american
cabo,"3764 e tremont ave, ,",10465,mexican lounges
the wicked wolf,"4029 e tremont ave, ,",10465,steakhouses italian irish pub
tosca cafe,"4038 e tremont ave, ,",10465,pizza italian cafes
legendary bar & grill,"3513 e tremont ave, ,",10465,bars italian burgers
the bronx pizzeria,"3579 e tremont ave, ,",10465,pizza italian sandwiches
la lupita,"3550 e tremont ave, ,",10465,mexican
casa restaurant & lounge,"3607 e. tremont ave.,",10465,tapas/small plates lounges
mama puebla,"3465 e tremont ave, ,",10465,mexican
uncle al's soulfood kitchen,"3841 e tremont ave,",10465,soul food
ice house cafe,"140 reynolds ave, ,",10465,italian seafood chicken wings
muscle maker grill,"4041 e tremont ave, ,",10465,american (new)
patricia's of tremont,"3883 e tremont ave, ,",10465,pizza italian
yamada japanese,"3811 e tremont ave, ,",10465,japanese sushi bars
paddy's on the bay,"50 pennyfield ave, ,",10465,pubs american (new) chicken wings
taqueria lupita,"3550 east tremont ave,",10465,mexican
alley cat smokehouse,"3604 e tremont ave, ste c,",10465,smokehouse
pastosa ravioli,"3812 east tremont ave, ,",10465,pasta shops delis
sarku japan,"815 hutchinson river pkwy, space b-135,",10465,japanese sushi bars
jenavies cafe,"2920 bruckner blvd,",10465,spanish latin american
tommy's pizza,"4033 e tremont ave, ,",10465,pizza
casa criolla,"815 hutchinson river pkwy, ,",10465,latin american caribbean spanish
crosstown diner,"2880 bruckner blvd, ,",10465,diners seafood
louis seafood restaurant,"3478 e tremont ave, ,",10465,seafood
lilly's cafe,"3035 cross bronx expy,",10465,breakfast & brunch sandwiches
green dragon restaurant,"4111 e tremont ave, ,",10465,chinese sushi bars soup
emilio's pizza,"3843 e tremont ave, ,",10465,pizza
five guys burgers and fries,"815 hutchinson river pkwy, ,",10465,burgers fast food
jun bo restaurant,"3791 e tremont avenue, ,",10465,restaurants
tommy's kitchen,"3727b e tremont ave, ,",10465,chinese
sugi sushi,3799 e tremont ave,10465,sushi bars japanese
kim popla,"3465 e tremont ave, ,",10465,asian fusion japanese
throggs neck fried chicken & grill,"4011 east tremont ave, ,",10465,american (traditional)
la parada - pit stop,"3830 e tremont ave, ,",10465,dominican
frank & joe's deli,"3639 e tremont ave, ,",10465,sandwiches delis
loretta's pizza,"3276 layton ave, ,",10465,pizza
quality chef chinese restaurant,"3573 e tremont ave, ,",10465,chinese
p j brady tavern,"3201 philip ave, ,",10465,american (traditional) bars
brewski's,"3718 e tremont ave, ,",10465,bars american (new)
throgg's neck deli & grill,"3742 e tremont ave,",10465,salad fast food
chipotle mexican grill,"815 hutchinson river pkwy, ,",10465,mexican fast food
barino's market,"3244 ampere ave, ,",10465,grocery delis butcher
throggs neck clipper,"3599 e tremont ave, ,",10465,bars
china wok,"3839 e tremont ave, ,",10465,chinese
the bronx,", ,",10465,local flavor
country bay,"3233 ampere ave, ,",10465,pizza salad seafood
albana discount store,"3659 e tremont ave, ,",10465,delis
pete's donut shop & restaurant,"3725 e tremont avenue, ,",10465,restaurants
l&b restaurant and pizza,"168th st, ,",10465,spanish
mcdonald's,"3660 e tremont ave, ,",10465,fast food burgers
frank's pizza,"4106 e tremont ave, ,",10465,pizza
